KAUM科番号,科,Family,和名,学名,Remarks,和名ヘボン式表記
17.1,ヘラザメ科,Pentanchidae,ナガサキトラザメ,Halaelurus buergeri (Müller & Henle 1838),"
Iglésias et al (2005) Mol Phylogen Evol 34:569-583，ScyliorhinidaeからPentanchidaeへ変更（Dyldin (2015) Pub Seto Mar Biol Lab 43:40-91）；山下ほか（2012）Nat Kagoshima 38:119-138，薩摩半島西岸，東シナ海；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；小枝ほか（2018）「内之浦の魚類」；萬代（2018）「奄美群島の魚類」，Pentanchidaeの新和名ヘラザメ科を提唱；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Nagasakitorazame
17.1,ヘラザメ科,Pentanchidae,イモリザメ,Parmaturus pilosus Garman 1906,"
Iglésias et al (2005) Mol Phylogen Evol 34:569-583，ScyliorhinidaeからPentanchidaeへ変更（Dyldin (2015) Pub Seto Mar Biol Lab 43:40-91）；萬代（2018）「奄美群島の魚類」，Pentanchidaeの新和名ヘラザメ科を提唱；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，駿河湾；川瀬（2022）「千葉県勝浦沖キンメ場の魚」，千葉県勝浦沖
",Imorizame
18,タイワンザメ科,Proscylliidae,タイワンザメ,Proscyllium habereri Hilgendorf 1904,"
Compagno (1984) FAO Fish Synopsis 125 4:251-655，ヒョウザメProscyllium venustum (Tanaka 1912)はP. habereriの新参異名（Last & Vongpanich (2014) Phuket Mar Biol Cent Res Bull 6:23-29）；山下ほか（2012）Nat Kagoshima 38:119-138，東シナ海，大隅半島東岸；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島（ヒョウザメとして）；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；本村ほか（2019）「奄美群島の魚類」；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；小枝ほか（2020）「大隅市場魚類図鑑」；下瀬（2021）「沖縄さかな図鑑」，沖縄県（ヒョウザメとして）；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Taiwanzame
19,チヒロザメ科,Pseudotriakidae,チヒロザメ,Pseudotriakis microdon de Brito Capello 1868,"
崎山・瀬能（2014）神奈川自然誌資料35:35-40，相模湾；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，相模湾
",Chihirozame
20,ドチザメ科,Triakididae,イレズミエイラクブカ,Hemitriakis complicofasciata Takahashi & Nakaya 2004,,Irezumieirakubuka
20,ドチザメ科,Triakididae,エイラクブカ,Hemitriakis japanica (Müller & Henle 1839),"
山下ほか（2012）Nat Kagoshima 38:119-138，薩摩半島西岸，鹿児島湾，大隅半島東岸；清水（2013）南予生物17:14-35，愛媛県瀬戸内海；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；小枝ほか（2018）「内之浦の魚類」；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，駿河湾；本村ほか（2019）「奄美群島の魚類」；村瀬ほか（2019）「門川の魚類」；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；下瀬（2021）「沖縄さかな図鑑」，沖縄県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Eirakubuka
20,ドチザメ科,Triakididae,ツマグロエイラクブカ,Hypogaleus hyugaensis (Miyosi 1939),"
Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）
",Tsumaguroeirakubuka
20,ドチザメ科,Triakididae,シロザメ,Mustelus griseus Pietschmann 1908,"
山下ほか（2012）Nat Kagoshima 38:119-138，薩摩半島西岸，鹿児島湾，大隅半島東岸；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，神奈川県平塚；本村ほか（2019）「奄美群島の魚類」；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Shirozame
20,ドチザメ科,Triakididae,ホシザメ,Mustelus manazo Bleeker 1855,"
北島ほか（1976）西海区水産研究所研究報告48:47-92，天草灘，屋久島沖；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；小枝ほか（2018）「内之浦の魚類」；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，駿河湾；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町
",Hoshizame
20,ドチザメ科,Triakididae,ドチザメ,Triakis scyllium Müller & Henle 1839,"
竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，駿河湾；荒尾ほか（2019）神奈川自然誌資料40:41-48，東京湾；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；近藤ほか（2022）「ハチの干潟の生きものたち」，広島県竹原市（瀬戸内海）
",Dochizame
20.1,ヒレトガリザメ科,Hemigaleidae,テンイバラザメ,Paragaleus tengi (Chen 1963),,Tenibarazame
21,メジロザメ科,Carcharhinidae,ツマジロ,Carcharhinus albimarginatus (Rüppell 1837),"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Tsumajiro
21,メジロザメ科,Carcharhinidae,オグロメジロザメ,Carcharhinus amblyrhynchos (Bleeker 1856),"
下瀬（2021）「沖縄さかな図鑑」，八重山（写真のみ；日本初記録）
",Oguromejirozame
21,メジロザメ科,Carcharhinidae,クロヘリメジロザメ,Carcharhinus brachyurus (Günther 1870),"
小枝ほか（2018）「内之浦の魚類」；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」
",Kuroherimejirozame
21,メジロザメ科,Carcharhinidae,ハナザメ,Carcharhinus brevipinna (Valenciennes 1839),"
Koeda et al (2016) Fishes of Yonaguni，与那国島；岩坪・本村（2017）「鹿児島湾の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，駿河湾；藤原ほか（2018）Nat Kagoshima 44:151-155，笠沙；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；中島田ほか（2020）Nat Kagoshima 47:1-4，宮崎県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；中島田・日比野（2022）Ichthy, Nat Hist Fish Jpn 18:11-18，福岡県玄界灘
",Hanazame
21,メジロザメ科,Carcharhinidae,クロトガリザメ,Carcharhinus falciformis (Bibron 1839),"
山下ほか（2012）Nat Kagoshima 38:119-138，薩摩半島西岸；Jones et al (2015) Zootaxa 4052:569-572，命名者変更(Müller & Henle 1839)→(Bibron in Müller & Henle, 1839)；Koeda et al (2016) Fishes of Yonaguni，与那国島；本村ほか（2019）「奄美群島の魚類」；下瀬（2021）「沖縄さかな図鑑」，沖縄県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Kurotogarizame
21,メジロザメ科,Carcharhinidae,ガラパゴスザメ,Carcharhinus galapagensis (Snodgrass & Heller 1905),"
Kuriiwa et al (2014) CheckList 10:1479-1501，豆南諸島
",Garapagosuzame
21,メジロザメ科,Carcharhinidae,オオメジロザメ（ウシザメ）,Carcharhinus leucas (Valenciennes 1839),"
漫湖水鳥・湿地センター「漫湖みんなで水族館」，沖縄島漫湖；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Omejirozame（Ushizame）
21,メジロザメ科,Carcharhinidae,カマストガリザメ,Carcharhinus limbatus (Valenciennes 1839),"
鏑木（2016）「種子島の釣魚」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；本村ほか（2019）「奄美群島の魚類」；小枝ほか（2020）「大隅市場魚類図鑑」；藤原ほか（2020）Ichthy, Nat Hist Fish Jpn 3:30-40，沖永良部島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Kamasutogarizame
21,メジロザメ科,Carcharhinidae,ヨゴレ,Carcharhinus longimanus (Poey 1861),"
下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Yogore
21,メジロザメ科,Carcharhinidae,ホコサキ,Carcharhinus macloti (Müller & Henle 1839),"
山下ほか（2012）Nat Kagoshima 38:119-138，鹿児島湾；岩坪・本村（2017）「鹿児島湾の魚類」；小枝ほか（2018）「内之浦の魚類」；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」
",Hokosaki
21,メジロザメ科,Carcharhinidae,ツマグロ,Carcharhinus melanopterus (Quoy & Gaimard 1824),"
山下ほか（2012）Nat Kagoshima 38:119-138，鹿児島湾，大隅半島東岸；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；三澤ほか（2017）板鰓類研究会報53:6-11，西表島（国内における本種の過去の記録はカマストガリザメの誤同定の可能性あり）
",Tsumaguro
21,メジロザメ科,Carcharhinidae,ドタブカ,Carcharhinus obscurus (Lesueur 1818),"
三浦（2012）「知念市場の魚」，沖縄島；清水（2013）南予生物17:14-35，愛媛県瀬戸内海；小枝ほか（2018）「内之浦の魚類」；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，駿河湾；小枝ほか（2020）「大隅市場魚類図鑑」；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Dotabuka
21,メジロザメ科,Carcharhinidae,メジロザメ,Carcharhinus plumbeus (Nardo 1827),"
竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；小枝ほか（2018）「内之浦の魚類」；小枝ほか（2020）「大隅市場魚類図鑑」；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Mejirozame
21,メジロザメ科,Carcharhinidae,ホウライザメ,Carcharhinus sorrah (Valenciennes 1839),"
三浦（2012）「知念市場の魚」，沖縄島
",Horaizame
21,メジロザメ科,Carcharhinidae,スミツキザメ,Carcharhinus tjutjot (Bleeker 1852),"
山下ほか（2012）Nat Kagoshima 38:119-138，鹿児島湾；White & Weigmann (2014) Zootaxa 3821:71-78，Carcharhinus dussumieri (Valenciennes 1839)から学名変更；古川ほか（2014）板鰓類研究会報50:27-34，九州北西部；田城ほか（2017）タクサ42:22-40，京都；岩坪・本村（2017）「鹿児島湾の魚類」；小枝ほか（2018）「内之浦の魚類」；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；小枝ほか（2020）「大隅市場魚類図鑑」；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；中島田・日比野（2022）Ichthy, Nat Hist Fish Jpn 18:11-18，福岡県玄界灘
",Sumitsukizame
21,メジロザメ科,Carcharhinidae,イタチザメ,Galeocerdo cuvier (Péron & Lesueur 1822),"
清水（2016）徳島県立博物館研究報告26:63-67，愛媛県宇和海；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；下瀬（2021）「沖縄さかな図鑑」，沖縄県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；木村・松井（2022）Ichthy, Nat Hist Fish Jpn 19:49-52，大阪湾
",Itachizame
21,メジロザメ科,Carcharhinidae,トガリメザメ,Loxodon macrorhinus Müller & Henle 1839,"
中村ほか（2021）Ichthy, Nat Hist Fish Jpn 11:17-20，奄美大島；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Togarimezame
21,メジロザメ科,Carcharhinidae,レモンザメ,Negaprion acutidens (Rüppell 1837),"
下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Remonzame
21,メジロザメ科,Carcharhinidae,ヨシキリザメ,Prionace glauca (Linnaeus 1758),"
三浦（2012）「知念市場の魚」，沖縄島；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，千葉県銚子；三澤ほか（2019）板鰓類研究会報55:31-54，高知県；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Yoshikirizame
21,メジロザメ科,Carcharhinidae,ヒラガシラ,Rhizoprionodon acutus (Rüppell 1837),,Hiragashira
21,メジロザメ科,Carcharhinidae,アンコウザメ,Rhizoprionodon oligolinx Springer 1964,,Ankozame
21,メジロザメ科,Carcharhinidae,トガリアンコウザメ,Scoliodon laticaudus Müller & Henle 1838,,Togariankozame
21,メジロザメ科,Carcharhinidae,ネムリブカ,Triaenodon obesus (Rüppell 1837),"
三浦（2012）「知念市場の魚」，沖縄島；山下ほか（2012）Nat Kagoshima 38:119-138，鹿児島湾；Kuriiwa et al (2014) CheckList 10:1479-1501，豆南諸島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；渋川（2018）「駿河湾のサメ（ふじのくに地球環境史ミュージアム図録）」，小笠原諸島；本村ほか（2019）「奄美群島の魚類」；田中ほか（2020）神奈川県立博物館研究報告（自然科学）49:107-118，渡嘉敷島渡嘉志久湾；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Nemuribuka
