Phylum,Sub Phylum,Class,Order,Family,Species,Common Name,C-value,Chrom num,Method,Cell type,Std sp,References1,References2
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus kisutch,Coho salmon,3.05,,FD,RBC,HS,"Ohno, S., J. Muramoto, J. Klein, and N.B. Atkin (1969b). Diploid-tetraploid relationship in clupeoid and salmonoid fish. In: Chromosomes Today, Vol. 2, edited by C.D. Darlington and K.R. Lewis. Oliver & Boyd, Edinburgh, pp.139-147.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus masou,Cherry salmon,2.07,,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus masou,Cherry salmon,2.53,66,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus masou,Cherry salmon,3.29,,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus masou macrostomus,Cherry salmon,2.96,66,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus masou rhodurus,Salmon,2.16,66,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,1.87,,BCA,RBC,HS,"Vendrely, R. and C. Vendrely (1950). Sur la teneur absolue en acide dﾃｩsoxyribonuclﾃｩique du noyau cellulaire chez quelques espﾃｨces d'oiseaux et de poissons. Comptes Rendus de l'Acadﾃｩmie des Sciences 230: 788-790.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.40,,FIA,RBC,"BS, GD, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.44,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.44,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.45,,BCA,S,NS,"Knobloch, A., C. Vendrely, and R. Vendrely (1957). The amount of desoxyribonucleic acid in a single trout sperm. Biochimica et Biophysica Acta 24: 201-202.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.45,,FIA,RBC,GD,T.R. Gregory. Unpublished Data,
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.50,,BCA,"RBC, S",NS,"Bargetzi, J.-P. (1958). Application de mﾃｩthodes d'analyse biochimique ﾃ une ﾃｩtude taxonomique: les corﾃｩgones du lac de Neuchﾃ｢tel. II. Cytologie et dosage de DNA. Experientia 14: 445-447.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.59,,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.60,60,FD,RBC,"GD, XL","Rasch, E.M. (1985). DNA ""standards"" and the range of accurate DNA estimates by Feulgen absorption microspectrophotometry. In: Advances in Microscopy, edited by R.R. Cowden and S.H. Harrison. Alan R. Liss, New York, pp.137-166.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.69,,FCM,RBC,HS,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.70,,FCM,RBC,HS,"Jakobson, A. (1983). The use of trout erythrocytes and human lymphocytes for standardization in flow cytometry. Cytometry 4: 161-165.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.75,,FCM,RBC,"GD, HS, V","Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.75,,FCM,RBC,"GD, HS","Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.75,,FCM,RBC,GD,"Peterson, D.G., S.M. Stack, J.L. Healy, B.S. Donohoe, and L.K. Anderson (1994). The relationship between synaptonemal complex length and genome size in four vertebrate classes (Osteichthyes, Reptilia, Aves, Mammalia). Chromosome Research 2: 153-162.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.76,,FCM,RBC,HS,"Iversen, O.E. and O.D. Laerum (1987). Trout and salmon erythrocytes and human leukocytes as internal standards for ploidy control in flow cytometry. Cytometry 8: 190-196.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.78,,FCM,RBC,GD,"Dawley, R.M., J.D. Rupprecht, and R.J. Schultz (1997). Genome size of bisexual and unisexual Poeciliopsis. Journal of Heredity 88: 249-252.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.78,,BCA,RBC,GD,"Vendrely, R. and C. Vendrely (1953). Argenine an deoxyribonucleic acid content of erythrocyte nuclei and sperms of some species of fishes. Nature 172: 30-31.","Vendrely, R. and C. Vendrely (1952a). Sur la teneur comparﾃｩe en arginine et en acide dﾃｩsoxyribonuclﾃｩique des noyaux d'ﾃｩrythrocytes de quelques espﾃｨces de poissons. Comptes Rendus de l'Acadﾃｩmie des Sciences 235: 395-397."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.80,,FD,RBC,HS,"Ohno, S., J. Muramoto, J. Klein, and N.B. Atkin (1969b). Diploid-tetraploid relationship in clupeoid and salmonoid fish. In: Chromosomes Today, Vol. 2, edited by C.D. Darlington and K.R. Lewis. Oliver & Boyd, Edinburgh, pp.139-147.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.81,,UVM,"RBC, S",HS,"Sandritter, W., D. Mﾃｼller, and O. Gensecke (1960). Ultraviolettmikrospektrophotometrische Messungen des Nukleinsﾃ､uregehaltes von Spermien und diploiden Zellen. Acta Histochemica 10: 139-154.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.83,,BCA,S,BT,"Vendrely, R. and C. Vendrely (1952b). Sur la teneur individuelle en arginine des spermatozoﾃｯdes comparﾃｩe ﾃ la teneur individuelle en arginine des noyaux d'ﾃｩrythrocytes chez quelques espﾃｨces de poissons. Comptes Rendus de l'Acadﾃｩmie des Sciences 235:",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.84,,FCM,RBC,GD,"Dawley, R.M. (1992).  Clonal hybrids of the common laboratory fish Fundulus heteroclitus.  Proceedings of the National Academy of Sciences of the USA 89: 2485-2488.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.85,,FCM,RBC,"GD, HS","Vindelﾃｸv, L.L., I.J. Christensen, and N.I. Nissen (1983). Standardization of high-resolution flow cytometric DNA analysis by the simultaneous use of chicken and trout red blood cells as internal reference standards. Cytometry 3: 328-331.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.89,,FD,RBC,HS,"Ohno, S. and N.B. Atkin (1966). Comparative DNA values and chromosome complements of eight species of fishes. Chromosoma 18: 455-466.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus mykiss,Rainbow trout,2.92,,FD,RBC,MM,"Pedersen, R.A. (1971). DNA content, ribosomal gene multiplicity, and cell size in fish. Journal of Experimental Zoology 177: 65-79.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus nerka,Sockeye salmon,2.77,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus nerka,Sockeye salmon,2.96,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus nerka,Sockeye salmon,3.04,56,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus sp.,Salmon,3.21,,FCM,RBC,HS,"Iversen, O.E. and O.D. Laerum (1987). Trout and salmon erythrocytes and human leukocytes as internal standards for ploidy control in flow cytometry. Cytometry 8: 190-196.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus tshawytscha,Chinook salmon,2.45,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus tshawytscha,Chinook salmon,2.58,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Oncorhynchus tshawytscha,Chinook salmon,3.30,68,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Prosopium coulteri,Pygmy whitefish,2.53,82,FD,CE,TH,"Booke, H.E. (1968). Cytotaxonomic studies of the coregonine fishes of the Great Lakes, USA: DNA and karyotype analysis. Journal of the Fisheries Research Board of Canada 25: 1667-1687.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Prosopium cylindraceum,Round whitefish,1.98,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Prosopium cylindraceum,Round whitefish,2.48,78,FD,CE,TH,"Booke, H.E. (1968). Cytotaxonomic studies of the coregonine fishes of the Great Lakes, USA: DNA and karyotype analysis. Journal of the Fisheries Research Board of Canada 25: 1667-1687.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo fibreni,Trout,3.18,,FCM,RBC,"GD, HS","Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo salar,Atlantic salmon,2.98,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo salar,Atlantic salmon,3.10,60,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo salar,Atlantic salmon,3.27,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo salar (3x),Atlantic salmon,4.90,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta fario,Brown trout,2.90,,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1949). Variable and constant components of chromosomes. Nature 163: 666-667.","Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta fario,Brown trout,3.15,80,FCM,RBC,"GD, HS","Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta macrostigma,Trout,3.19,80,FCM,RBC,"GD, HS","Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,2.59,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,2.73,,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,2.95,,FCM,RBC,"GD, HS, V","Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,2.95,,FCM,RBC,"GD, HS","Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,3.07,80,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus alpinus,Arctic charr,2.92,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus alpinus,Arctic charr,3.36,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus alpinus,Arctic charr,3.70,80,FD,RBC,SA,"Hartley, S.E. (1990). Variation in cellular DNA content in Arctic charr, Salvelinus alpinus (L.). Journal of Fish Biology 37: 189-190.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus fontinalis,Brook trout,2.86,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus fontinalis,Brook trout,3.24,,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus fontinalis,Brook trout,3.27,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus fontinalis,Brook trout,3.50,84,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus leucomaenis leucomaenis,Whitespotted char,3.75,84,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus namaycush,Lake trout,3.04,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Stenodus leucichthys,Inconnu,3.27,74,FD,CE,TH,"Booke, H.E. (1968). Cytotaxonomic studies of the coregonine fishes of the Great Lakes, USA: DNA and karyotype analysis. Journal of the Fisheries Research Board of Canada 25: 1667-1687.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Thymallus arcticus,Arctic grayling,1.99,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Thymallus thymallus,Grayling,2.15,102,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Dallia pectoralis,Alaska blackfish,1.26,78,FD,RBC,"HS, CA","Beamish, R.J., M.J. Merrilees, and E.J. Crossman (1971). Karyotypes and DNA values for members of the suborder Esocoidei (Osteichthyes: Salmoniformes). Chromosoma 34: 436-447.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Novumbra hubbsi,Olympic mudminnow,1.04,48,FD,RBC,"HS, CA","Beamish, R.J., M.J. Merrilees, and E.J. Crossman (1971). Karyotypes and DNA values for members of the suborder Esocoidei (Osteichthyes: Salmoniformes). Chromosoma 34: 436-447.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Umbra limi,Central mudminnow,2.52,,FD,RBC,"HS, CA","Beamish, R.J., M.J. Merrilees, and E.J. Crossman (1971). Karyotypes and DNA values for members of the suborder Esocoidei (Osteichthyes: Salmoniformes). Chromosoma 34: 436-447.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Umbra limi,Central mudminnow,2.56,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Umbra limi,Central mudminnow,2.70,22,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Umbra pygmaea,Eastern mudminnow,2.41,22,FD,RBC,"HS, CA","Beamish, R.J., M.J. Merrilees, and E.J. Crossman (1971). Karyotypes and DNA values for members of the suborder Esocoidei (Osteichthyes: Salmoniformes). Chromosoma 34: 436-447.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Agonidae,Podothecus acipenserinus,Sturgeon poacher,0.75,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Agonidae,Ulcina olrikii,Arctic alligatorfish,0.74,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Anoplopomatidae,Anoplopoma fimbria,Sablefish,0.71,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Anoplopomatidae,Anoplopoma fimbria,Sablefish,0.84,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Alcichthys alcicornis,Sculpin,0.73,48,FD,RBC,CP,"Terashima, H. and H. Ida (1991). Karyotypes of three species of the family Cottidae (Scorpaeniformes). Japanese Journal of Ichthyology37: 358-362.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Clinocottus analis,Woolly sculpin,0.93,48,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Cottus bairdii,Mottled sculpin,0.86,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Gymnocanthus intermedius,Sculpin,0.74,44,FD,RBC,CP,"Terashima, H. and H. Ida (1991). Karyotypes of three species of the family Cottidae (Scorpaeniformes). Japanese Journal of Ichthyology37: 358-362.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Gymnocanthus tricuspis,Arctic staghorn sculpin,0.77,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Icelinus filamentosus,Threadfin sculpin,0.90,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Icelus bicornis,Twohorn sculpin,0.75,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Icelus cataphractus,Sculpin,0.75,40,FD,RBC,CP,"Terashima, H. and H. Ida (1991). Karyotypes of three species of the family Cottidae (Scorpaeniformes). Japanese Journal of Ichthyology37: 358-362.",
